id,bucket
3256,24
3257,25
3258,26
3259,27
3260,28
3261,29
3262,30
3263,31
3264,0
3265,1
3266,2
3267,3
3268,4
3269,5
3270,6
3271,7
3272,8
3273,9
3274,10
3275,11
3276,12
3277,13
3278,14
3279,15
3280,16
3281,17
3282,18
3284,20
3285,21
3288,24
3290,26
3291,27
3292,28
3293,29
3294,30
3296,0
3297,1
3298,2
3299,3
3300,4
3301,5
3302,6
3303,7
3304,8
3305,9
3306,10
3307,11
3309,13
3310,14
3311,15
3312,16
3313,17
3314,18
3315,19
3316,20
3317,21
3318,22
3319,23
3320,24
3321,25
3322,26
3323,27
3324,28
3325,29
3326,30
3331,3
3332,4
3333,5
3334,6
3335,7
3338,10
3339,11
3340,12
3341,13
3342,14
3343,15
3344,16
3345,17
3346,18
3348,20
3349,21
3350,22
3351,23
3352,24
3353,25
3354,26
3355,27
3356,28
3357,29
3358,30
3359,31
3360,0
3361,1
3362,2
3363,3
3366,6
3367,7
3368,8
3369,9
3370,10
3371,11
3373,13
3374,14
3375,15
3376,16
3377,17
3378,18
3379,19
3380,20
3381,21
3382,22
3383,23
3384,24
3385,25
3386,26
3388,28
3389,29
3390,30
3391,31
3392,0
3393,1
3394,2
3395,3
3396,4
3397,5
3398,6
3399,7
3400,8
3401,9
3402,10
3403,11
3404,12
3405,13
3406,14
3407,15
3408,16
3409,17
3410,18
3411,19
3412,20
3416,24
3417,25
3418,26
3422,30
3423,31
3424,0
3425,1
3426,2
3427,3
3429,5
3433,9
3434,10
3435,11
3436,12
3437,13
3438,14
3439,15
3440,16
3441,17
3443,19
3444,20
3445,21
3446,22
3447,23
3448,24
3449,25
3450,26
3451,27
3452,28
3453,29
3454,30
3455,31
3456,0
3457,1
3458,2
3459,3
3460,4
3461,5
3462,6
3463,7
3464,8
3465,9
3466,10
3467,11
3468,12
3469,13
3470,14
3471,15
3472,16
3473,17
3475,19
3477,21
3478,22
3479,23
3480,24
3481,25
3482,26
3483,27
3486,30
3487,31
3488,0
3489,1
3490,2
3491,3
3492,4
3493,5
3494,6
3495,7
3496,8
3497,9
3498,10
3499,11
3500,12
3504,16
3506,18
3508,20
3509,21
3510,22
3511,23
3512,24
3513,25
3514,26
3515,27
3516,28
3518,30
3519,31
3520,0
3521,1
3522,2
3523,3
3524,4
3525,5
3526,6
3527,7
3528,8
3529,9
3530,10
3531,11
3532,12
3535,15
3536,16
3537,17
3538,18
3539,19
3540,20
3541,21
3542,22
3543,23
3544,24
3545,25
3547,27
3548,28
3549,29
3550,30
3551,31
3552,0
3553,1
3554,2
3555,3
3556,4
3557,5
3558,6
3560,8
3561,9
3562,10
3563,11
3564,12
3565,13
3566,14
3567,15
3568,16
3569,17
3571,19
3576,24
3577,25
3578,26
3579,27
3580,28
3581,29
3582,30
3583,31
3584,0
3585,1
3586,2
3587,3
3589,5
3590,6
3591,7
3592,8
3593,9
3594,10
3595,11
3596,12
3597,13
3598,14
3599,15
3600,16
3601,17
3602,18
3603,19
3604,20
3605,21
3606,22
3607,23
3609,25
3610,26
3611,27
3613,29
3614,30
3615,31
3616,0
3617,1
3618,2
3619,3
3620,4
3621,5
3622,6
3623,7
3624,8
3625,9
3628,12
3629,13
3630,14
3631,15
3632,16
3633,17
3634,18
3635,19
3636,20
3637,21
3638,22
3639,23
3640,24
3641,25
3642,26
3643,27
3645,29
3646,30
3647,31
3648,0
3649,1
3650,2
3651,3
3652,4
3653,5
3654,6
3655,7
3656,8
3657,9
3658,10
3659,11
3660,12
3661,13
3662,14
3663,15
3664,16
3665,17
3666,18
3667,19
3668,20
3669,21
3670,22
3671,23
3673,25
3674,26
3675,27
3676,28
3677,29
3678,30
3679,31
3680,0
3681,1
3682,2
3683,3
3684,4
3685,5
3686,6
3687,7
3688,8
3689,9
3690,10
3691,11
3692,12
3693,13
3694,14
3695,15
3696,16
3697,17
3698,18
3700,20
3701,21
3702,22
3703,23
3704,24
3705,25
3706,26
3707,27
3708,28
3709,29
3711,31
3712,0
3713,1
3714,2
3715,3
3717,5
3718,6
3719,7
3720,8
3722,10
3723,11
3724,12
3725,13
3726,14
3727,15
3728,16
3729,17
3730,18
3731,19
3733,21
3735,23
3737,25
3742,30
3743,31
3744,0
3745,1
3746,2
3747,3
3748,4
3749,5
3750,6
3751,7
3752,8
3753,9
3754,10
3755,11
3757,13
3758,14
3759,15
3760,16
3761,17
3762,18
3763,19
3764,20
3765,21
3766,22
3767,23
3769,25
3770,26
3771,27
3772,28
3774,30
3775,31
3776,0
3777,1
3779,3
3780,4
3781,5
3782,6
3783,7
3784,8
3785,9
3786,10
3787,11
3788,12
3791,15
3792,16
3794,18
3795,19
3796,20
3797,21
3798,22
3799,23
3800,24
3801,25
3802,26
3803,27
3804,28
3805,29
3806,30
3807,31
3808,0
3809,1
3810,2
3811,3
3812,4
3813,5
3814,6
3815,7
3816,8
3817,9
3819,11
3821,13
3822,14
3823,15
3824,16
3825,17
3827,19
3829,21
3830,22
3832,24
3833,25
3834,26
3835,27
3836,28
3837,29
3839,31
3840,0
3841,1
3842,2
3843,3
3844,4
3845,5
3847,7
3848,8
3849,9
3850,10
3851,11
3854,14
3855,15
3856,16
3858,18
3862,22
3863,23
3864,24
3865,25
3867,27
3869,29
3870,30
3871,31
3872,0
3873,1
3875,3
3876,4
3877,5
3878,6
3880,8
3881,9
3882,10
3883,11
3885,13
3886,14
3887,15
3888,16
3889,17
3890,18
3891,19
3892,20
3893,21
3894,22
3895,23
3896,24
3897,25
3898,26
3900,28
3901,29
3902,30
3903,31
3904,0
3905,1
3906,2
3907,3
3908,4
3909,5
3910,6
3911,7
3912,8
3914,10
3916,12
3917,13
3918,14
3919,15
3920,16
3921,17
3922,18
3923,19
3924,20
3925,21
3926,22
3927,23
3928,24
3929,25
3930,26
3931,27
3932,28
3933,29
3935,31
3936,0
3937,1
3939,3
3941,5
3942,6
3943,7
3944,8
3945,9
3946,10
3947,11
3948,12
3949,13
3952,16
3953,17
3954,18
3955,19
3956,20
3957,21
3958,22
3959,23
3960,24
3961,25
3962,26
3963,27
3964,28
3965,29
3966,30
3967,31
3968,0
3969,1
3970,2
3971,3
3973,5
3974,6
3976,8
3977,9
3978,10
3979,11
3980,12
3981,13
3982,14
3983,15
3984,16
3985,17
3986,18
3987,19
3989,21
3990,22
3991,23
3992,24
3995,27
3997,29
3998,30
3999,31
4000,0
4001,1
4005,5
4006,6
4007,7
4008,8
4009,9
4010,10
4011,11
4012,12
4013,13
4014,14
4015,15
4016,16
4019,19
4020,20
4021,21
4023,23
4024,24
4025,25
4026,26
4027,27
4028,28
4030,30
4031,31
4034,2
4035,3
4036,4
4037,5
4038,6
4039,7
4040,8
4041,9
4042,10
4043,11
4044,12
4045,13
4046,14
4047,15
4048,16
4049,17
4050,18
4051,19
4053,21
4055,23
4056,24
4057,25
4058,26
4059,27
4061,29
4062,30
4063,31
4064,0
4065,1
4066,2
4067,3
4068,4
4069,5
4070,6
4071,7
4072,8
4073,9
4074,10
4075,11
4076,12
4077,13
4078,14
4079,15
4080,16
4082,18
4083,19
4085,21
4086,22
4088,24
4089,25
4090,26
4091,27
4092,28
4093,29
4095,31
4096,0
4097,1
4098,2
4099,3
4100,4
4103,7
4104,8
4105,9
4106,10
4107,11
4108,12
4109,13
4110,14
4111,15
4116,20
4117,21
4119,23
4120,24
4121,25
4122,26
4123,27
4124,28
4125,29
4126,30
4127,31
4128,0
4129,1
4130,2
4131,3
4132,4
4133,5
4134,6
4135,7
4136,8
4137,9
4138,10
4139,11
4140,12
4141,13
4142,14
4143,15
4144,16
4145,17
4146,18
4147,19
4148,20
4149,21
4150,22
4151,23
4152,24
4153,25
4154,26
4155,27
4159,31
4162,2
4163,3
4164,4
4165,5
4166,6
4167,7
4168,8
4169,9
4170,10
4171,11
4173,13
4174,14
4175,15
4176,16
4177,17
4178,18
4179,19
4180,20
4181,21
4183,23
4184,24
4185,25
4186,26
4187,27
4188,28
4189,29
4190,30
4191,31
4192,0
4194,2
4195,3
4197,5
4198,6
4199,7
4200,8
4201,9
4202,10
4203,11
4204,12
4205,13
4206,14
4207,15
4208,16
4209,17
4210,18
4211,19
4212,20
4213,21
4214,22
4215,23
4216,24
4217,25
4218,26
4219,27
4220,28
4221,29
4222,30
4223,31
4224,0
4225,1
4228,4
4229,5
4231,7
4232,8
4233,9
4234,10
4235,11
4236,12
4237,13
4238,14
4240,16
4241,17
4242,18
4243,19
4244,20
4245,21
4246,22
4247,23
4248,24
4249,25
4250,26
4251,27
4252,28
4254,30
4255,31
4256,0
4257,1
4259,3
4260,4
4261,5
4263,7
4264,8
4265,9
4266,10
4267,11
4269,13
4272,16
4273,17
4274,18
4275,19
4276,20
4277,21
4278,22
4279,23
4280,24
4282,26
4283,27
4284,28
4285,29
4289,1
4290,2
4291,3
4292,4
4295,7
4296,8
4297,9
4298,10
4299,11
4303,15
4304,16
4305,17
4306,18
4307,19
4308,20
4310,22
4311,23
4312,24
4313,25
4314,26
4315,27
4316,28
4317,29
4318,30
4319,31
4320,0
4321,1
4322,2
4323,3
4324,4
4325,5
4326,6
4327,7
4328,8
4329,9
4331,11
4332,12
4333,13
4334,14
4335,15
4336,16
4337,17
4338,18
4340,20
4341,21
4342,22
4343,23
4344,24
4345,25
4346,26
4347,27
4348,28
4349,29
4351,31
4352,0
4353,1
4354,2
4355,3
4357,5
4358,6
4359,7
4360,8
4361,9
4362,10
4363,11
4364,12
4365,13
4366,14
4368,16
4369,17
4370,18
4371,19
4372,20
4373,21
4375,23
4377,25
4378,26
4379,27
4380,28
4381,29
4382,30
4383,31
4384,0
4385,1
4386,2
4389,5
4393,9
4394,10
4395,11
4396,12
4397,13
4398,14
4399,15
4400,16
4401,17
4402,18
4403,19
4404,20
4405,21
4406,22
4407,23
4408,24
4409,25
4411,27
4412,28
4413,29
4414,30
4415,31
4416,0
4417,1
4418,2
4422,6
4423,7
4424,8
4425,9
4426,10
4427,11
4428,12
4429,13
4430,14
4431,15
4432,16
4433,17
4434,18
4435,19
4436,20
4437,21
4438,22
4439,23
4440,24
4441,25
4442,26
4443,27
4444,28
4445,29
4446,30
4447,31
4448,0
4449,1
4450,2
4451,3
4452,4
4453,5
4454,6
4455,7
4456,8
4457,9
4458,10
4459,11
4460,12
4461,13
4462,14
4463,15
4464,16
4465,17
4466,18
4467,19
4468,20
4469,21
4470,22
4471,23
4473,25
4474,26
4475,27
4476,28
4477,29
4478,30
4479,31
4480,0
4481,1
4482,2
4483,3
4485,5
4486,6
4487,7
4488,8
4489,9
4490,10
4491,11
4492,12
4493,13
4494,14
4495,15
4496,16
4497,17
4498,18
4500,20
4502,22
4503,23
4504,24
4507,27
4508,28
4509,29
4510,30
4511,31
4516,4
4521,9
4523,11
4524,12
4526,14
4527,15
4528,16
4529,17
4530,18
4531,19
4532,20
4533,21
4534,22
4535,23
4536,24
4538,26
4539,27
4540,28
4541,29
4542,30
4543,31
4544,0
4545,1
4547,3
4550,6
4551,7
4552,8
4553,9
4554,10
4555,11
4556,12
4557,13
4558,14
4560,16
4561,17
4562,18
4563,19
4564,20
4565,21
4566,22
4567,23
4568,24
4569,25
4574,30
4575,31
4576,0
4577,1
4578,2
4580,4
4581,5
4582,6
4583,7
4584,8
4586,10
4587,11
4588,12
4591,15
4592,16
4593,17
4594,18
4595,19
4596,20
4597,21
4598,22
4599,23
4600,24
4601,25
4602,26
4603,27
4604,28
4605,29
4607,31
4608,0
4609,1
4611,3
4612,4
4613,5
4615,7
4616,8
4617,9
4618,10
4619,11
4620,12
4621,13
4622,14
4623,15
4624,16
4625,17
4626,18
4627,19
4629,21
4630,22
4631,23
4632,24
4633,25
4635,27
4636,28
4638,30
4639,31
4640,0
4641,1
4644,4
4645,5
4646,6
4647,7
4648,8
4649,9
4650,10
4651,11
4652,12
4653,13
4654,14
4655,15
4658,18
4659,19
4660,20
4661,21
4662,22
4663,23
4664,24
4665,25
4666,26
4667,27
4668,28
4669,29
4670,30
4671,31
4672,0
4673,1
4674,2
4675,3
4677,5
4678,6
4681,9
4682,10
4683,11
4684,12
4686,14
4687,15
4688,16
4689,17
4692,20
4693,21
4694,22
4695,23
4696,24
4697,25
4698,26
4699,27
4700,28
4701,29
4702,30
4703,31
4704,0
4705,1
4706,2
4707,3
4708,4
4709,5
4710,6
4711,7
4712,8
4713,9
4714,10
4715,11
4716,12
4717,13
4718,14
4719,15
4720,16
4721,17
4723,19
4725,21
4726,22
4727,23
4728,24
4733,29
4735,31
4736,0
4737,1
4738,2
4739,3
4740,4
4741,5
4742,6
4743,7
4744,8
4745,9
4746,10
4748,12
4749,13
4750,14
4751,15
4752,16
4753,17
4754,18
4755,19
4756,20
4757,21
4759,23
4760,24
4761,25
4762,26
4763,27
4764,28
4765,29
4766,30
4767,31
4771,3
4773,5
4774,6
4776,8
4777,9
4778,10
4779,11
4780,12
4781,13
4782,14
4783,15
4785,17
4786,18
4787,19
4788,20
4789,21
4790,22
4791,23
4792,24
4793,25
4794,26
4795,27
4796,28
4797,29
4798,30
4799,31
4800,0
4801,1
4803,3
4804,4
4805,5
4806,6
4807,7
4808,8
4809,9
4810,10
4811,11
4813,13
4814,14
4815,15
4816,16
4817,17
4818,18
4819,19
4820,20
4821,21
4822,22
4823,23
4824,24
4825,25
4826,26
4827,27
4828,28
4829,29
4830,30
4831,31
4832,0
4833,1
4834,2
4835,3
4836,4
4837,5
4838,6
4839,7
4840,8
4841,9
4842,10
4843,11
4844,12
4845,13
4846,14
4847,15
4848,16
4849,17
4850,18
4851,19
4852,20
4853,21
4854,22
4855,23
4856,24
4857,25
4858,26
4859,27
4860,28
4861,29
4862,30
4863,31
4864,0
4866,2
4867,3
4868,4
4869,5
4870,6
4871,7
4872,8
4873,9
4874,10
4875,11
4876,12
4879,15
4880,16
4881,17
4882,18
4883,19
4884,20
4885,21
4886,22
4887,23
4889,25
4890,26
4891,27
4893,29
4894,30
4896,0
4897,1
4898,2
4899,3
4900,4
4901,5
4903,7
4904,8
4905,9
4906,10
4908,12
4909,13
4910,14
4911,15
4912,16
4913,17
4914,18
4915,19
4916,20
4917,21
4918,22
4919,23
4920,24
4921,25
4922,26
4923,27
4924,28
4925,29
4926,30
4927,31
4929,1
4931,3
4932,4
4933,5
4934,6
4935,7
4936,8
4937,9
4938,10
4940,12
4942,14
4943,15
4944,16
4945,17
4946,18
4947,19
4948,20
4950,22
4951,23
4952,24
4953,25
4954,26
4957,29
4960,0
4962,2
4963,3
4964,4
4965,5
4966,6
4967,7
4969,9
4970,10
4971,11
4972,12
4973,13
4974,14
4975,15
4976,16
4977,17
4978,18
4979,19
4980,20
4981,21
4982,22
4983,23
4985,25
4986,26
4987,27
4988,28
4989,29
4991,31
4992,0
4993,1
4994,2
4995,3
4996,4
4999,7
5000,8
5001,9
5002,10
5003,11
5005,13
5006,14
5008,16
5009,17
5010,18
5011,19
5012,20
5013,21
5015,23
5016,24
5017,25
5018,26
5019,27
5020,28
5022,30
5024,0
5026,2
5028,4
5029,5
5031,7
5032,8
5033,9
5035,11
5036,12
5037,13
5038,14
5039,15
5040,16
5043,19
5044,20
5045,21
5046,22
5047,23
5048,24
5050,26
5051,27
5052,28
5053,29
5054,30
5055,31
5057,1
5058,2
5059,3
5060,4
5061,5
5062,6
5063,7
5064,8
5065,9
5067,11
5068,12
5069,13
5070,14
5071,15
5072,16
5073,17
5075,19
5077,21
5078,22
5079,23
5080,24
5081,25
5083,27
5084,28
5085,29
5086,30
5087,31
5088,0
5089,1
5090,2
5091,3
5092,4
5093,5
5095,7
5096,8
5097,9
5098,10
5099,11
5100,12
5102,14
5103,15
5104,16
5105,17
5106,18
5109,21
5110,22
5111,23
5112,24
5114,26
5115,27
5116,28
5117,29
5118,30
5119,31
5120,0
5121,1
5122,2
5123,3
5124,4
5125,5
5126,6
5127,7
5128,8
5129,9
5130,10
5132,12
5133,13
5135,15
5136,16
5138,18
5139,19
5140,20
5141,21
5142,22
5143,23
5144,24
5145,25
5146,26
5148,28
5150,30
5151,31
5152,0
5153,1
5154,2
5155,3
5158,6
5159,7
5160,8
5161,9
5162,10
5163,11
5164,12
5166,14
5167,15
5171,19
5172,20
5173,21
5174,22
5175,23
5176,24
5177,25
5178,26
5179,27
5180,28
5181,29
5182,30
5183,31
5184,0
5185,1
5186,2
5187,3
5188,4
5189,5
5190,6
5191,7
5192,8
5193,9
5194,10
5195,11
5196,12
5197,13
5198,14
5199,15
5200,16
5201,17
5202,18
5203,19
5204,20
5207,23
5208,24
5209,25
5210,26
5213,29
5214,30
5215,31
5216,0
5217,1
5218,2
5219,3
5220,4
5221,5
5222,6
5224,8
5225,9
5226,10
5227,11
5228,12
5229,13
5230,14
5231,15
5232,16
5233,17
5238,22
5239,23
5240,24
5241,25
5242,26
5243,27
5244,28
5245,29
5246,30
5247,31
5248,0
5249,1
5250,2
5251,3
5252,4
5253,5
5254,6
5255,7
5260,12
5261,13
5262,14
5263,15
5264,16
5265,17
5267,19
5269,21
5271,23
5273,25
5274,26
5275,27
5276,28
5277,29
5278,30
5280,0
5281,1
5282,2
5283,3
5284,4
5285,5
5286,6
5287,7
5288,8
5289,9
5290,10
5291,11
5294,14
5295,15
5296,16
5298,18
5299,19
5300,20
5301,21
5303,23
5305,25
5306,26
5308,28
5309,29
5310,30
5311,31
5312,0
5313,1
5314,2
5315,3
5316,4
5317,5
5320,8
5321,9
5322,10
5323,11
5324,12
5326,14
5327,15
5328,16
5329,17
5330,18
5332,20
5333,21
5334,22
5335,23
5336,24
5337,25
5339,27
5341,29
5342,30
5343,31
5344,0
5345,1
5346,2
5347,3
5348,4
5350,6
5351,7
5352,8
5353,9
5354,10
5355,11
5356,12
5357,13
5358,14
5360,16
5361,17
5362,18
5363,19
5364,20
5365,21
5366,22
5367,23
5368,24
5370,26
5371,27
5372,28
5373,29
5374,30
5375,31
5376,0
5377,1
5378,2
5380,4
5381,5
5382,6
5384,8
5385,9
5386,10
5387,11
5388,12
5390,14
5391,15
5392,16
5393,17
5395,19
5396,20
5397,21
5398,22
5399,23
5400,24
5401,25
5404,28
5405,29
5406,30
5410,2
5412,4
5413,5
5414,6
5415,7
5416,8
5417,9
5418,10
5419,11
5421,13
5422,14
5423,15
5424,16
5426,18
5427,19
5428,20
5429,21
5430,22
5431,23
5432,24
5434,26
5435,27
5436,28
5437,29
5438,30
5439,31
5440,0
5442,2
5445,5
5446,6
5447,7
5448,8
5449,9
5452,12
5454,14
5455,15
5456,16
5457,17
5459,19
5460,20
5461,21
5462,22
5463,23
5465,25
5466,26
5467,27
5468,28
5469,29
5470,30
5471,31
5472,0
5473,1
5474,2
5475,3
5476,4
5477,5
5478,6
5479,7
5480,8
5481,9
5482,10
5483,11
5484,12
5485,13
5486,14
5487,15
5488,16
5489,17
5490,18
5491,19
5494,22
5495,23
5496,24
5497,25
5499,27
5500,28
5501,29
5503,31
5504,0
5505,1
5506,2
5507,3
5508,4
5509,5
5510,6
5511,7
5512,8
5513,9
5514,10
5515,11
5516,12
5517,13
5518,14
5519,15
5520,16
5521,17
5522,18
5523,19
5524,20
5525,21
5526,22
5527,23
5528,24
5529,25
5530,26
5531,27
5532,28
5533,29
5534,30
5535,31
5536,0
5537,1
5539,3
5540,4
5541,5
5542,6
5543,7
5544,8
5545,9
5548,12
5549,13
5550,14
5551,15
5552,16
5553,17
5554,18
5555,19
5558,22
5559,23
5561,25
5562,26
5563,27
5564,28
5565,29
5566,30
5567,31
5568,0
5569,1
5570,2
5571,3
5572,4
5573,5
5576,8
5577,9
5578,10
5579,11
5580,12
5581,13
5582,14
5583,15
5584,16
5587,19
5588,20
5589,21
5590,22
5591,23
5592,24
5594,26
5595,27
5596,28
5598,30
5599,31
5600,0
5601,1
5602,2
5603,3
5604,4
5605,5
5606,6
5607,7
5608,8
5609,9
5610,10
5611,11
5612,12
5613,13
5614,14
5615,15
5616,16
5617,17
5620,20
5622,22
5623,23
5624,24
5625,25
5626,26
5627,27
5628,28
5629,29
5630,30
5631,31
5633,1
5635,3
5636,4
5637,5
5638,6
5639,7
5640,8
5643,11
5644,12
5645,13
5646,14
5647,15
5648,16
5649,17
5650,18
5651,19
5652,20
5653,21
5655,23
5656,24
5657,25
5658,26
5659,27
5660,28
5661,29
5662,30
5663,31
5664,0
5665,1
5666,2
5667,3
5668,4
5669,5
5670,6
5671,7
5673,9
5674,10
5675,11
5676,12
5678,14
5679,15
5680,16
5682,18
5683,19
5684,20
5685,21
5686,22
5687,23
5688,24
5689,25
5690,26
5691,27
5692,28
5693,29
5694,30
5695,31
5696,0
5697,1
5698,2
5702,6
5703,7
5704,8
5705,9
5706,10
5707,11
5708,12
5709,13
5710,14
5711,15
5712,16
5713,17
5714,18
5717,21
5718,22
5720,24
5721,25
5722,26
5726,30
5729,1
5730,2
5731,3
5732,4
5733,5
5735,7
5737,9
5738,10
5739,11
5740,12
5741,13
5743,15
5744,16
5745,17
5746,18
5747,19
5748,20
5749,21
5750,22
5751,23
5752,24
5753,25
5754,26
5755,27
5756,28
5757,29
5760,0
5761,1
5763,3
5764,4
5765,5
5766,6
5767,7
5768,8
5769,9
5770,10
5771,11
5772,12
5773,13
5774,14
5775,15
5776,16
5778,18
5780,20
5781,21
5782,22
5783,23
5784,24
5785,25
5786,26
5787,27
5788,28
5789,29
5790,30
5792,0
5793,1
5794,2
5796,4
5797,5
5798,6
5799,7
5800,8
5801,9
5802,10
5803,11
5804,12
5805,13
5806,14
5807,15
5808,16
5809,17
5810,18
5811,19
5812,20
5813,21
5814,22
5815,23
5816,24
5817,25
5818,26
5819,27
5820,28
5821,29
5822,30
5823,31
5824,0
5827,3
5828,4
5829,5
5830,6
5832,8
5833,9
5834,10
5835,11
5836,12
5837,13
5838,14
5839,15
5840,16
5841,17
5842,18
5844,20
5846,22
5848,24
5850,26
5852,28
5853,29
5854,30
5855,31
5856,0
5857,1
5859,3
5860,4
5861,5
5862,6
5863,7
5864,8
5866,10
5868,12
5871,15
5872,16
5873,17
5874,18
5875,19
5876,20
5877,21
5878,22
5880,24
5882,26
5883,27
5884,28
5885,29
5886,30
5887,31
5888,0
5889,1
5890,2
5891,3
5892,4
5895,7
5896,8
5897,9
5899,11
5902,14
5903,15
5907,19
5908,20
5909,21
5910,22
5911,23
5913,25
5914,26
5915,27
5916,28
5917,29
5919,31
5920,0
5921,1
5922,2
5923,3
5924,4
5925,5
5926,6
5927,7
5928,8
5930,10
5931,11
5932,12
5933,13
5934,14
5935,15
5936,16
5937,17
5938,18
5939,19
5940,20
5941,21
5942,22
5943,23
5944,24
5945,25
5946,26
5947,27
5949,29
5950,30
5952,0
5955,3
5956,4
5958,6
5959,7
5960,8
5961,9
5962,10
5963,11
5964,12
5965,13
5966,14
5967,15
5969,17
5970,18
5971,19
5972,20
5973,21
5977,25
5978,26
5980,28
5981,29
5982,30
5983,31
5984,0
5985,1
5986,2
5987,3
5988,4
5989,5
5990,6
5991,7
5992,8
5993,9
5994,10
5995,11
5997,13
5998,14
5999,15
6000,16
6001,17
6002,18
6003,19
6004,20
6005,21
6006,22
6007,23
6009,25
6010,26
6013,29
6014,30
6015,31
6016,0
6017,1
6018,2
6019,3
6020,4
6021,5
6022,6
6023,7
6024,8
6025,9
6026,10
6027,11
6028,12
6029,13
6030,14
6031,15
6032,16
6033,17
6034,18
6035,19
6036,20
6037,21
6038,22
6039,23
6041,25
6042,26
6043,27
6044,28
6045,29
6046,30
6047,31
6048,0
6049,1
6050,2
6051,3
6052,4
6053,5
6054,6
6055,7
6056,8
6057,9
6058,10
6059,11
6060,12
6061,13
6062,14
6063,15
6064,16
6066,18
6067,19
6068,20
6069,21
6070,22
6071,23
6072,24
6073,25
6074,26
6075,27
6077,29
6078,30
6079,31
6080,0
6081,1
6082,2
6083,3
6088,8
6089,9
6090,10
6091,11
6092,12
6093,13
6094,14
6096,16
6097,17
6098,18
6100,20
6101,21
6105,25
6106,26
6107,27
6108,28
6109,29
6110,30
6111,31
6112,0
6113,1
6114,2
6116,4
6118,6
6119,7
6120,8
6121,9
6123,11
6124,12
6126,14
6127,15
6128,16
6129,17
6130,18
6132,20
6133,21
6134,22
6135,23
6139,27
6141,29
6142,30
6143,31
6144,0
6145,1
6146,2
6147,3
6148,4
6149,5
6150,6
6151,7
6152,8
6153,9
6155,11
6156,12
6157,13
6158,14
6160,16
6161,17
6162,18
6164,20
6165,21
6166,22
6168,24
6169,25
6170,26
6174,30
6175,31
6176,0
6177,1
6178,2
6179,3
6180,4
6181,5
6182,6
6183,7
6184,8
6185,9
6186,10
6187,11
6188,12
6190,14
6191,15
6192,16
6193,17
6196,20
6197,21
6198,22
6199,23
6200,24
6201,25
6202,26
6203,27
6204,28
6205,29
6206,30
6207,31
6208,0
6212,4
6213,5
6214,6
6215,7
6216,8
6217,9
6218,10
6219,11
6220,12
6221,13
6222,14
6223,15
6224,16
6225,17
6226,18
6227,19
6228,20
6229,21
6230,22
6232,24
6235,27
6236,28
6239,31
6240,0
6241,1
6242,2
6243,3
6244,4
6245,5
6246,6
6247,7
6248,8
6251,11
6252,12
6253,13
6254,14
6255,15
6257,17
6258,18
6259,19
6261,21
6262,22
6263,23
6264,24
6265,25
6266,26
6267,27
6269,29
6270,30
6271,31
6272,0
6273,1
6274,2
6275,3
6276,4
6278,6
6279,7
6280,8
6281,9
6282,10
6286,14
6287,15
6288,16
6291,19
6292,20
6293,21
6294,22
6295,23
6296,24
6297,25
6298,26
6299,27
6301,29
6302,30
6304,0
6305,1
6306,2
6307,3
6311,7
6312,8
6313,9
6314,10
6315,11
6316,12
6317,13
6319,15
6320,16
6321,17
6323,19
6324,20
6325,21
6326,22
6327,23
6328,24
6330,26
6331,27
6332,28
6333,29
6334,30
6337,1
6339,3
6340,4
6344,8
6346,10
6347,11
6348,12
6349,13
6350,14
6351,15
6355,19
6356,20
6359,23
6360,24
6366,30
6367,31
6371,3
6374,6
6375,7
6376,8
6377,9
6378,10
6379,11
6380,12
6381,13
6383,15
6387,19
6388,20
6389,21
6391,23
6392,24
6393,25
6394,26
6395,27
6396,28
6397,29
6398,30
6399,31
6400,0
6406,6
6407,7
6408,8
6409,9
6410,10
6411,11
6412,12
6413,13
6414,14
6415,15
6416,16
6417,17
6421,21
6422,22
6423,23
6424,24
6426,26
6427,27
6428,28
6429,29
6430,30
6431,31
6432,0
6435,3
6436,4
6437,5
6439,7
6440,8
6441,9
6442,10
6443,11
6444,12
6445,13
6446,14
6447,15
6448,16
6450,18
6451,19
6452,20
6453,21
6454,22
6455,23
6456,24
6457,25
6458,26
6459,27
6460,28
6461,29
6462,30
6464,0
6466,2
6467,3
6468,4
6469,5
6470,6
6471,7
6472,8
6474,10
6475,11
6477,13
6478,14
6479,15
6480,16
6481,17
6483,19
6484,20
6485,21
6486,22
6487,23
6488,24
6489,25
6490,26
6491,27
6492,28
6493,29
6494,30
6495,31
6496,0
6497,1
6498,2
6500,4
6501,5
6502,6
6503,7
6504,8
6505,9
6506,10
6507,11
6508,12
6509,13
6510,14
6511,15
6513,17
6514,18
6515,19
6516,20
6517,21
6518,22
6519,23
6520,24
6521,25
6522,26
6523,27
6524,28
6525,29
6526,30
6527,31
6528,0
6529,1
6530,2
6532,4
6533,5
6534,6
6535,7
6536,8
6537,9
6538,10
6539,11
6541,13
6542,14
6543,15
6544,16
6545,17
6546,18
6547,19
6548,20
6550,22
6551,23
6552,24
6553,25
6554,26
6555,27
6560,0
6561,1
6563,3
6565,5
6566,6
6567,7
6568,8
6570,10
6571,11
6572,12
6573,13
6574,14
6575,15
6576,16
6577,17
6578,18
6579,19
6580,20
6581,21
6582,22
6583,23
6584,24
6585,25
6586,26
6587,27
6588,28
6589,29
6590,30
6592,0
6594,2
6595,3
6596,4
6598,6
6599,7
6600,8
6601,9
6602,10
6603,11
